Accuracy,Precision,Recall,F1 Score,Filename
0.07409810537243706,0.04723918968759072,0.07409810537243706,0.04464081341752534,Chapter106.txt
0.05187037842540235,0.03955388347363603,0.05187037842540235,0.03503385550815058,Chapter28.txt
0.026808730022340608,0.019035565089981187,0.026808730022340608,0.01575733659774282,Chapter29.txt
0.020615072659682324,0.026258775841607802,0.020615072659682324,0.019003037052290783,Chapter47.txt
0.04999703809016053,0.03345364971626796,0.04999703809016053,0.03047150921619682,Chapter1.txt
0.07044965454751387,0.0884806165216847,0.07044965454751387,0.06804417921233438,Chapter108.txt
0.19095477386934673,0.1428276057809595,0.19095477386934673,0.15152728317888714,Chapter120.txt
0.04479653482275162,0.037684616665853106,0.04479653482275162,0.0337429888765726,Chapter20.txt
0.05817860300618921,0.04116329282700563,0.05817860300618921,0.03870376276283889,Chapter115.txt
0.12984586641756188,0.11438157064719881,0.12984586641756188,0.11247538054667527,Chapter109.txt
0.051398719245028646,0.05862681982196974,0.051398719245028646,0.045304798157771026,Chapter82.txt
0.03391942406202409,0.0250569621374097,0.03391942406202409,0.02185149400114005,Chapter114.txt
0.05342258145996464,0.04646927950160609,0.05342258145996464,0.04049141363659113,Chapter59.txt
0.043429003021148035,0.03216453273140307,0.043429003021148035,0.025909155252833806,Chapter54.txt
0.059988002399520096,0.05147168465084322,0.059988002399520096,0.04974125047904816,Chapter66.txt
0.04262976885547469,0.03042089102601848,0.04262976885547469,0.026388162616181286,Chapter90.txt
0.0539015606242497,0.03290550859569717,0.0539015606242497,0.033890995944279155,Chapter112.txt
0.13759655110472427,0.12036301526426083,0.13759655110472427,0.11571167376693843,Chapter113.txt
0.056823266219239374,0.048097360957970445,0.056823266219239374,0.042490167499412305,Chapter119.txt
0.035513797789989955,0.018182948841664347,0.035513797789989955,0.01836725290262878,Chapter27.txt
0.05087533779814358,0.05048873839863732,0.05087533779814358,0.0426259873516714,Chapter98.txt
0.27967257844474763,0.20192731723853524,0.27967257844474763,0.2195855315346538,Chapter62.txt
0.03873292298453686,0.03691710477690131,0.03873292298453686,0.029159950388690698,Chapter10.txt
