Accuracy,Precision,Recall,F1 Score,Filename
0.5461173897192855,0.6114518560961383,0.5461173897192855,0.5697988700042778,Chapter96.txt
0.5165462152909852,0.5918765472352661,0.5165462152909852,0.5399570168088942,Chapter22.txt
0.5332891685988738,0.6057958960029396,0.5332891685988738,0.5588967165799773,Chapter44.txt
0.5409961685823754,0.6018425103228991,0.5409961685823754,0.5631576341559295,Chapter35.txt
0.5698924731182796,0.633482772798224,0.5698924731182796,0.5905565860365067,Chapter11.txt
0.4421682949889694,0.5109815351579219,0.4421682949889694,0.46561085066923064,Chapter61.txt
0.44605028707186695,0.5202652542485015,0.44605028707186695,0.47177177355360717,Chapter64.txt
0.5577281191806331,0.593532510702173,0.5577281191806331,0.5654442612187673,Chapter52.txt
0.5486322188449848,0.601619359201119,0.5486322188449848,0.5657708560424562,Chapter12.txt
0.5474254742547425,0.6221978718272357,0.5474254742547425,0.5702750248032306,Chapter117.txt
0.5461767626613704,0.6254055720744057,0.5461767626613704,0.5739465778557022,Chapter85.txt
0.4976397966594045,0.554767280511227,0.4976397966594045,0.5174646252483672,Chapter42.txt
0.44416666666666665,0.5234581824641849,0.44416666666666665,0.4714463633826322,Chapter36.txt
0.5320943531093638,0.6119763686899579,0.5320943531093638,0.5611774714199929,Chapter87.txt
0.5745341614906833,0.63742951441715,0.5745341614906833,0.5956189726602972,Chapter70.txt
0.5447435431065842,0.6277430896336734,0.5447435431065842,0.5751770350300118,Chapter41.txt
0.5092664092664093,0.5808897182815728,0.5092664092664093,0.5349015878118395,Chapter134.txt
0.5922865013774105,0.6414057934719092,0.5922865013774105,0.6054714512440595,Chapter97.txt
0.33714285714285713,0.3785060125060125,0.33714285714285713,0.35039660771032316,Chapter39.txt
0.5578947368421052,0.635513366725929,0.5578947368421052,0.5840263762607316,Chapter83.txt
0.48035169567557867,0.5608047243070603,0.48035169567557867,0.5093534146278305,Chapter9.txt
0.5712209302325582,0.6488302910146093,0.5712209302325582,0.5971767194585568,Chapter63.txt
0.5778120184899846,0.6317674193637214,0.5778120184899846,0.593238200392577,Chapter69.txt
0.4656203288490284,0.5342558890114474,0.4656203288490284,0.4882001386099511,Chapter132.txt
0.5696428571428571,0.6379512436858227,0.5696428571428571,0.5941155432765216,Chapter55.txt
0.4997114829774957,0.5792626974258123,0.4997114829774957,0.5274763199969728,Chapter73.txt
0.5747303543913713,0.6306417014961835,0.5747303543913713,0.5935782256297295,Chapter80.txt
0.5426356589147286,0.6206722460743783,0.5426356589147286,0.5724844047594514,Chapter93.txt
0.5895131086142322,0.6762801335711369,0.5895131086142322,0.6200114923174144,Chapter103.txt
0.4885151763740771,0.567294090992007,0.4885151763740771,0.5165839024839375,Chapter135.txt
0.5156412328292739,0.5962426193467343,0.5156412328292739,0.5437478842246004,Chapter16.txt
0.5687374749498998,0.6340054998258298,0.5687374749498998,0.5908247192614396,Chapter130.txt
0.5754367390153521,0.6507971201205356,0.5754367390153521,0.6029314304281851,Chapter56.txt
0.4523076923076923,0.5179109501609501,0.4523076923076923,0.47333914279294137,Chapter38.txt
0.5667447306791569,0.6348119029032379,0.5667447306791569,0.5882354929055577,Chapter25.txt
0.6082352941176471,0.6720846090664429,0.6082352941176471,0.6313111778557845,Chapter88.txt
0.5072614107883817,0.5728265423816021,0.5072614107883817,0.5298932876993606,Chapter125.txt
0.553055868016498,0.6226688548464723,0.553055868016498,0.5792556425903367,Chapter86.txt
0.5043572984749455,0.5713791455324433,0.5043572984749455,0.5286916175821895,Chapter21.txt
0.500799147575919,0.5766847411139292,0.500799147575919,0.527376774999117,Chapter133.txt
0.5499700777977259,0.620118957517371,0.5499700777977259,0.5760347230454417,Chapter34.txt
0.47200349956255466,0.5500051016654652,0.47200349956255466,0.4977165009705047,Chapter18.txt
