Accuracy,Precision,Recall,F1 Score,Filename
0.8773388773388774,0.8599853134691441,0.8773388773388774,0.8677088368103077,Chapter96.txt
0.884083816317432,0.8892005402798703,0.884083816317432,0.8821051084729892,Chapter22.txt
0.7872264083243631,0.7920972617894341,0.7872264083243631,0.7886503271055934,Chapter44.txt
0.8573062625107235,0.863924099466386,0.8573062625107235,0.8577616091499292,Chapter35.txt
0.9244644870349493,0.9212455669979378,0.9244644870349493,0.9221987947474508,Chapter11.txt
0.7554367201426025,0.7605869521066895,0.7554367201426025,0.7557798468962467,Chapter61.txt
0.8134191176470589,0.8369800460385948,0.8134191176470589,0.8134329743710224,Chapter64.txt
0.8498435870698644,0.8308301908821517,0.8498435870698644,0.8381460694646242,Chapter52.txt
0.8507194244604317,0.8997549360722135,0.8507194244604317,0.8702577464522153,Chapter12.txt
0.7612994350282486,0.7534059984271848,0.7612994350282486,0.7551967106472013,Chapter117.txt
0.9222697240575204,0.9229665090001472,0.9222697240575204,0.9216167546683173,Chapter85.txt
0.8362646566164154,0.8365236089257496,0.8362646566164154,0.8350931820059704,Chapter42.txt
0.8274775866246669,0.8451394358384113,0.8274775866246669,0.8294539047941003,Chapter36.txt
0.8254970022088987,0.8257936205255952,0.8254970022088987,0.82306916193866,Chapter87.txt
0.8572642310960068,0.8641926609216328,0.8572642310960068,0.8584811481435667,Chapter70.txt
0.8566853482786229,0.855620062752122,0.8566853482786229,0.8555884928031758,Chapter41.txt
0.8084881756756757,0.8105731186642368,0.8084881756756757,0.8026650960867105,Chapter134.txt
0.9137380191693291,0.9108093716719914,0.9137380191693291,0.9110346522487098,Chapter97.txt
0.8091787439613527,0.7978529253891573,0.8091787439613527,0.8016888126686169,Chapter39.txt
0.8249286393910561,0.82398182217402,0.8249286393910561,0.8219462638775504,Chapter83.txt
0.8605274000824062,0.8636309858521706,0.8605274000824062,0.8593532808683736,Chapter9.txt
0.9224283305227656,0.9250863245804224,0.9224283305227656,0.9212846456522679,Chapter63.txt
0.6817472698907956,0.7214075229675854,0.6817472698907956,0.6953474920232815,Chapter69.txt
0.8087136929460581,0.8034461663800797,0.8087136929460581,0.8030746659452086,Chapter132.txt
0.9060657118786858,0.9008107613625727,0.9060657118786858,0.9025254873446715,Chapter55.txt
0.7637195121951219,0.7878474826822972,0.7637195121951219,0.7660713215037878,Chapter73.txt
0.8315171835708298,0.8334898436367533,0.8315171835708298,0.8315429294054607,Chapter80.txt
0.8913246268656716,0.8917946550301378,0.8913246268656716,0.8911909902766737,Chapter93.txt
0.8816762530813476,0.8839377160857341,0.8816762530813476,0.8813428719080724,Chapter103.txt
0.8202004626060139,0.8259442031018749,0.8202004626060139,0.8163747416675907,Chapter135.txt
0.8440951019877875,0.8585018819448,0.8440951019877875,0.8444381435322583,Chapter16.txt
0.8814247069431921,0.8801551672239942,0.8814247069431921,0.8777246020277268,Chapter130.txt
0.8983050847457628,0.908179420763181,0.8983050847457628,0.9019819686841576,Chapter56.txt
0.8788990825688073,0.8752349541469407,0.8788990825688073,0.8753144940714265,Chapter38.txt
0.9130434782608695,0.913586956521739,0.9130434782608695,0.9121376811594202,Chapter25.txt
0.92018779342723,0.9205879713123261,0.92018779342723,0.9196962892445056,Chapter88.txt
0.8398320335932813,0.8658946113131654,0.8398320335932813,0.8452584045219528,Chapter125.txt
0.8590831918505942,0.8629091498632544,0.8590831918505942,0.8596591586248801,Chapter86.txt
0.8124260355029586,0.8329505103158948,0.8124260355029586,0.8161151628026027,Chapter21.txt
0.7884006334125099,0.7962406214170918,0.7884006334125099,0.7848966265012758,Chapter133.txt
0.8991243432574431,0.8961767354402868,0.8991243432574431,0.8959919734357542,Chapter34.txt
0.868937048503612,0.8800927454938229,0.868937048503612,0.872705250806772,Chapter18.txt
0.8469135802469135,0.8521005406277737,0.8469135802469135,0.8464751037912606,Chapter118.txt
0.8133858267716535,0.805523192531093,0.8133858267716535,0.8057280661057321,Chapter7.txt
0.8110355253212396,0.8354986649549814,0.8110355253212396,0.8134946917906621,Chapter100.txt
0.9053597295992274,0.9073981318688935,0.9053597295992274,0.9053854517957401,Chapter4.txt
0.79375,0.8519122023809522,0.79375,0.8166556076713075,Chapter95.txt
0.820132533922373,0.8169535971546796,0.820132533922373,0.8166303321176273,Chapter71.txt
0.8420256991685563,0.8443426481975235,0.8420256991685563,0.8423217520594372,Chapter65.txt
0.8063218390804597,0.8041523816162008,0.8063218390804597,0.7999224852834235,Chapter123.txt
0.8803046789989118,0.8799545991009655,0.8803046789989118,0.879575013307331,Chapter104.txt
0.8532019704433498,0.8532979002295192,0.8532019704433498,0.8526948454336878,Chapter14.txt
0.7950360288230585,0.8445373085261979,0.7950360288230585,0.815730911654487,Chapter57.txt
0.7723700120918985,0.7766892439152772,0.7723700120918985,0.7720985045427466,Chapter110.txt
0.8656346749226006,0.8668664077118694,0.8656346749226006,0.8634396306717214,Chapter124.txt
0.8575418994413407,0.8529612526404383,0.8575418994413407,0.8542512439633365,Chapter107.txt
0.8507234042553191,0.8623706604628387,0.8507234042553191,0.8530801364272843,Chapter81.txt
0.8791092258748674,0.8854819435989614,0.8791092258748674,0.8784389017070725,Chapter126.txt
0.8862164662349676,0.8859601001082832,0.8862164662349676,0.8853398528699177,Chapter6.txt
0.7664670658682635,0.7612487740374824,0.7664670658682635,0.7631735532271303,Chapter127.txt
0.8493133425727605,0.8610273178122129,0.8493133425727605,0.8481939744459412,Chapter3.txt
0.8488188976377953,0.8521161311146787,0.8488188976377953,0.8496748556792069,Chapter8.txt
0.8973105134474327,0.8960201032328172,0.8973105134474327,0.8958132550906747,Chapter46.txt
0.915172715347617,0.9158244658095072,0.915172715347617,0.9147983891759205,Chapter101.txt
